depth	depth_interval	month	sea_basin	mean	std	count	max	min	median	95p	5p	99p	1p	25p	75p	mad	smad	min_depth	max_depth	flag1_lower	flag1_upper	flag2_lower	flag2_upper	flag3_lower	flag3_upper	min_range_value	max_range_value
80.0	75.0_85.0	9	Bornholm Basin	15.28	12.88	30.0	43.0	0.0	11.5	37.75	0.0	42.13	0.0	4.0	23.0	9.0	13.34	75.0	85.0	0.0	40.25	0.0	57.5	0.0	74.75	0.0	68.76
80.0	75.0_85.0	10	Bornholm Basin	13.57	13.28	34.0	47.0	0.0	11.0	43.08	0.0	46.67	0.0	4.0	17.0	7.0	10.38	75.0	85.0	0.0	26.0	0.0	35.0	0.0	44.0	0.0	73.56
80.0	75.0_85.0	11	Bornholm Basin	13.35	11.78	29.0	44.0	0.0	9.0	35.6	0.0	43.16	0.0	4.0	21.0	8.0	11.86	75.0	85.0	0.0	39.0	0.0	57.0	0.0	75.0	0.0	67.56
80.0	75.0_85.0	12	Bornholm Basin	12.82	11.48	17.0	40.0	0.0	8.0	33.6	0.8	38.72	0.16	4.0	16.0	7.0	10.38	75.0	85.0	0.0	28.0	0.0	40.0	0.0	52.0	0.0	62.96
90.0	85.0_95.0	6	Bornholm Basin	15.59	15.77	21.0	63.0	0.0	13.0	43.0	0.0	59.0	0.0	6.0	18.33	7.0	10.38	85.0	95.0	0.0	26.32	0.0	34.32	0.0	42.31	0.0	94.54
90.0	85.0_95.0	7	Bornholm Basin	15.28	15.69	31.0	61.0	0.0	8.0	43.5	0.5	57.1	0.0	4.0	25.0	4.0	5.93	85.0	95.0	0.0	50.5	0.0	76.0	0.0	101.5	0.0	92.38
90.0	85.0_95.0	8	Bornholm Basin	22.54	18.16	31.0	70.0	2.0	21.0	55.33	2.75	68.7	2.15	7.5	33.0	13.0	19.27	85.0	95.0	0.0	51.0	0.0	69.0	0.0	87.0	0.0	106.32
90.0	85.0_95.0	9	Bornholm Basin	20.46	16.74	34.0	58.5	1.5	15.0	51.35	3.48	56.35	1.83	6.25	32.38	11.0	16.31	85.0	95.0	0.0	58.45	0.0	84.52	0.0	110.59	0.0	91.98
90.0	85.0_95.0	10	Bornholm Basin	21.8	16.61	31.0	61.0	0.0	21.0	52.0	1.5	58.9	0.3	7.67	31.0	13.0	19.27	85.0	95.0	0.0	46.0	0.0	61.0	0.0	76.0	0.0	94.22
90.0	85.0_95.0	11	Bornholm Basin	19.31	16.06	24.0	63.5	1.0	16.5	43.25	1.15	59.02	1.0	7.25	30.0	12.0	17.79	85.0	95.0	0.0	50.25	0.0	70.5	0.0	90.75	0.0	95.62
90.0	85.0_95.0	12	Bornholm Basin	9.7	10.54	20.0	35.0	0.0	5.0	32.15	0.0	34.43	0.0	3.75	11.0	3.5	5.19	85.0	95.0	1.88	20.0	0.0	29.0	0.0	38.0	0.0	56.08
80.0	75.0_85.0	2	Eastern Gotland Basin	5.22	3.78	29.0	18.0	0.0	4.0	12.6	0.4	16.6	0.0	4.0	5.0	0.0	0.0	75.0	85.0	4.0	6.5	4.0	8.0	4.0	9.5	0.0	29.34
80.0	75.0_85.0	7	Eastern Gotland Basin	4.44	1.2	18.0	9.0	4.0	4.0	5.6	4.0	8.32	4.0	4.0	4.0	0.0	0.0	75.0	85.0	4.0	4.0	4.0	4.0	4.0	4.0	0.4	12.6
80.0	75.0_85.0	9	Eastern Gotland Basin	5.27	3.82	25.0	19.0	0.0	4.0	13.4	2.93	18.04	0.64	4.0	5.0	0.0	0.0	75.0	85.0	4.0	6.5	4.0	8.0	4.0	9.5	0.0	30.46
80.0	75.0_85.0	10	Eastern Gotland Basin	5.61	5.51	47.0	23.0	0.0	4.0	17.1	0.0	22.54	0.0	2.5	7.0	3.0	4.45	75.0	85.0	0.25	11.5	0.0	16.0	0.0	20.5	0.0	39.53
80.0	75.0_85.0	11	Eastern Gotland Basin	4.61	5.01	33.0	25.0	0.0	4.0	12.8	0.0	21.48	0.0	1.0	5.0	2.0	2.96	75.0	85.0	0.0	6.5	0.0	8.0	0.0	9.5	0.0	40.03
90.0	85.0_95.0	1	Eastern Gotland Basin	6.25	4.57	20.0	20.0	0.0	5.25	12.4	0.0	18.48	0.0	4.0	8.5	1.5	2.22	85.0	95.0	2.12	13.38	0.25	18.25	0.0	23.12	0.0	33.71
90.0	85.0_95.0	2	Eastern Gotland Basin	6.47	6.07	34.0	22.0	0.0	4.0	19.0	0.0	21.01	0.0	4.0	7.75	0.5	0.74	85.0	95.0	4.0	13.38	4.0	19.0	4.0	24.62	0.0	40.21
90.0	85.0_95.0	3	Eastern Gotland Basin	5.34	4.23	19.0	14.0	0.0	4.0	12.2	0.0	13.64	0.0	3.5	7.0	3.0	4.45	85.0	95.0	2.75	11.5	2.0	16.0	1.25	20.5	0.0	26.69
90.0	85.0_95.0	7	Eastern Gotland Basin	5.46	4.21	22.0	18.0	0.0	4.0	14.65	0.0	17.37	0.0	4.0	6.0	2.0	2.96	85.0	95.0	4.0	9.0	4.0	12.0	4.0	15.0	0.0	30.63
90.0	85.0_95.0	8	Eastern Gotland Basin	6.89	5.85	19.0	23.0	0.0	4.0	18.5	0.0	22.1	0.0	4.0	7.75	3.0	4.45	85.0	95.0	4.0	13.38	4.0	19.0	4.0	24.62	0.0	40.55
90.0	85.0_95.0	9	Eastern Gotland Basin	7.3	7.04	30.0	28.0	0.0	4.0	22.3	0.0	27.13	0.0	4.0	9.5	2.5	3.71	85.0	95.0	4.0	17.75	4.0	26.0	4.0	34.25	0.0	49.12
90.0	85.0_95.0	10	Eastern Gotland Basin	6.68	5.6	62.0	24.0	0.0	4.0	18.0	0.0	21.56	0.0	4.0	9.0	3.0	4.45	85.0	95.0	4.0	16.5	4.0	24.0	4.0	31.5	0.0	40.8
90.0	85.0_95.0	11	Eastern Gotland Basin	7.42	7.59	39.0	29.0	0.0	4.0	24.1	0.0	27.48	0.0	3.5	9.0	3.0	4.45	85.0	95.0	2.75	16.5	2.0	24.0	1.25	31.5	0.0	51.77
90.0	85.0_95.0	12	Eastern Gotland Basin	7.71	6.37	24.0	24.0	0.0	6.0	18.85	0.0	22.85	0.0	4.0	10.5	3.5	5.19	85.0	95.0	1.0	17.25	0.0	24.0	0.0	30.75	0.0	43.11
100.0	95.0_112.5	1	Eastern Gotland Basin	5.99	5.72	20.0	25.0	0.0	4.0	14.55	0.0	22.91	0.0	4.0	5.88	0.5	0.74	95.0	112.5	4.0	8.7	4.0	11.52	4.0	14.34	0.0	42.16
100.0	95.0_112.5	2	Eastern Gotland Basin	5.56	6.1	41.0	24.0	0.0	4.0	21.0	0.0	23.2	0.0	4.0	5.0	1.0	1.48	95.0	112.5	4.0	6.5	4.0	8.0	4.0	9.5	0.0	42.3
