depth	depth_interval	month	sea_basin	mean	std	count	max	min	median	95p	5p	99p	1p	25p	75p	mad	smad	min_depth	max_depth	flag1_lower	flag1_upper	flag2_lower	flag2_upper	flag3_lower	flag3_upper	min_range_value	max_range_value
100.0	95.0_112.5	3	2	26.32	17.65	19.0	55.3	6.0	17.8	49.99	7.17	54.24	6.23	9.65	42.42	11.8	17.5	95.0	112.5	0.0	79.35	0.0	116.28	0.0	153.21	0.0	90.6
100.0	95.0_112.5	4	2	26.14	15.79	20.0	57.3	7.0	20.85	53.22	7.67	56.48	7.13	14.32	36.36	11.55	17.12	95.0	112.5	4.52	59.62	0.0	82.89	0.0	106.15	0.0	88.88
100.0	95.0_112.5	5	2	21.9	14.39	21.0	53.8	7.6	16.15	51.4	9.4	53.32	7.96	12.4	25.7	5.65	8.38	95.0	112.5	6.78	40.02	1.15	54.35	0.0	68.68	0.0	82.58
100.0	95.0_112.5	6	2	18.85	8.33	19.0	46.5	8.5	17.4	28.73	10.57	42.95	8.91	15.07	20.6	2.9	4.3	95.0	112.5	11.58	25.4	8.08	30.2	4.59	35.0	0.0	63.16
100.0	95.0_112.5	7	2	25.52	8.11	21.0	51.3	15.1	22.8	37.7	19.0	48.58	15.88	20.2	26.55	3.4	5.04	95.0	112.5	16.3	32.17	12.4	37.8	8.5	43.42	0.0	67.52
100.0	95.0_112.5	8	2	29.04	6.3	21.0	48.2	20.1	27.1	38.2	22.6	46.2	20.6	25.6	30.7	2.0	2.96	95.0	112.5	23.35	36.1	21.1	41.5	18.85	46.9	7.5	60.8
100.0	95.0_112.5	9	2	32.3	7.44	20.0	55.0	21.1	31.05	42.94	23.66	52.59	21.61	28.15	36.06	3.5	5.19	95.0	112.5	23.8	43.58	19.45	51.09	15.1	58.61	6.22	69.88
100.0	95.0_112.5	10	2	33.32	8.81	20.0	50.6	10.9	32.8	50.41	20.97	50.56	12.91	29.77	36.0	3.2	4.74	95.0	112.5	25.22	40.8	20.68	45.6	16.14	50.4	0.0	68.22
100.0	95.0_112.5	11	2	37.3	7.71	22.0	52.8	21.9	36.95	50.35	24.89	52.3	22.51	34.88	41.02	3.05	4.52	95.0	112.5	31.78	47.12	28.67	53.23	25.56	59.34	6.48	68.22
100.0	95.0_112.5	12	2	37.94	8.42	22.0	56.1	17.8	38.55	49.37	23.34	54.71	18.89	33.33	41.25	4.05	6.0	95.0	112.5	25.5	45.3	17.67	49.35	9.84	53.4	0.96	72.94
